Timestamp,ExtPressure (kPa),IntPressure (kPa),Temp (C),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
135700,124.78,102.59,11.46,0.318,0.337,-0.901,1.892,3.601,4.272
135791,125.98,102.59,11.46,0.257,0.464,-0.699,-5.249,-1.465,-5.066
135882,123.34,102.59,11.46,0.285,0.484,-0.844,5.127,6.592,3.357
135973,125.26,102.59,11.46,0.255,0.455,-0.856,1.587,2.747,-0.366
136064,125.50,102.59,11.46,0.386,0.432,-0.829,4.944,2.747,-1.282
136167,124.06,102.59,11.46,0.330,0.463,-0.829,-3.174,-5.737,4.822
136258,125.26,102.59,11.46,0.261,0.534,-0.820,4.944,14.038,-28.137
136349,125.02,102.59,11.46,0.314,0.425,-0.847,0.793,2.991,1.038
136440,125.50,102.59,11.46,0.255,0.568,-0.784,1.221,0.488,5.920
136531,124.06,102.59,11.46,0.224,0.342,-0.938,-2.197,-3.845,9.277
136622,124.54,102.59,11.45,0.315,0.490,-0.832,-1.526,-4.883,6.714
136712,125.26,102.59,11.45,0.293,0.430,-0.861,-2.014,-2.625,11.597
136816,125.98,102.59,11.46,0.323,0.414,-0.857,1.526,1.465,0.183
136906,124.06,102.59,11.46,0.270,0.529,-0.810,1.221,2.319,-1.282
136997,125.02,102.59,11.46,0.292,0.448,-0.845,2.625,7.385,-6.897
137088,123.11,102.59,11.46,0.328,0.344,-0.911,-12.146,1.587,3.296
137179,124.54,102.59,11.46,0.247,0.427,-0.887,-0.061,10.498,8.667
137270,125.50,102.59,11.46,0.230,0.490,-0.842,0.305,11.353,-10.437
137361,124.54,102.59,11.46,0.238,0.390,-0.879,16.846,27.832,-50.232
137452,125.74,102.59,11.46,0.235,0.454,-0.861,33.997,50.903,-83.923
137555,124.30,102.58,11.46,0.314,0.490,-0.885,46.387,80.933,-125.732
137646,124.30,102.59,11.46,0.351,0.399,-0.819,41.626,77.881,-108.276
137736,125.50,102.59,11.46,0.191,0.520,-0.825,38.818,63.354,-80.933
137827,124.30,102.59,11.46,0.282,0.531,-0.782,35.217,61.707,-69.580
137918,124.06,102.59,11.46,0.274,0.477,-0.865,26.550,44.067,-37.659
138009,124.54,102.59,11.46,-0.182,0.568,-0.978,13.611,17.578,-4.578
138100,125.74,102.59,11.46,0.145,0.585,-0.875,26.123,40.222,-59.875
138203,125.74,102.59,11.46,0.209,0.520,-0.809,2.563,1.953,-4.700
138294,125.74,102.59,11.46,0.379,0.453,-0.757,-2.502,8.667,-4.944
138385,122.63,102.59,11.46,0.105,0.607,-0.863,1.587,9.705,-5.859
138475,124.30,102.59,11.46,0.296,0.442,-0.864,-0.244,-0.610,-0.916
138566,122.87,102.59,11.46,0.155,0.590,-0.800,-2.136,1.892,3.296
138657,125.50,102.59,11.46,0.152,0.545,-0.871,-0.244,-0.549,3.052
138748,125.74,102.59,11.46,0.188,0.553,-0.802,0.488,1.465,0.183
138839,125.74,102.59,11.46,0.227,0.553,-0.789,1.282,2.075,4.211
138942,122.63,102.59,11.46,0.167,0.601,-0.826,4.456,2.869,4.578
139033,124.30,102.59,11.46,0.276,0.458,-0.688,3.113,17.456,11.841
139124,126.21,102.59,11.46,0.163,0.576,-0.791,-0.244,2.136,5.127
139215,124.30,102.59,11.46,0.103,0.584,-0.813,-5.005,-4.639,7.812
139305,124.54,102.59,11.46,0.128,0.555,-0.823,-5.066,-5.615,6.287
139396,123.82,102.59,11.46,0.075,0.634,-0.842,-8.667,-9.033,7.263
139487,125.74,102.59,11.46,0.418,0.432,-0.748,-14.587,-11.353,8.789
139578,125.02,102.60,11.46,0.185,0.482,-0.845,-42.297,-51.270,79.407
139681,124.54,102.59,11.46,0.139,0.497,-0.790,-57.861,-86.914,115.540
139772,125.74,102.60,11.46,0.396,0.254,-0.905,-33.020,-49.011,63.843
139863,123.11,102.60,11.46,0.349,0.287,-0.909,1.953,3.845,-9.399
139954,125.26,102.60,11.47,0.305,0.433,-0.837,3.418,1.587,-5.737
140045,125.26,102.60,11.47,0.343,0.373,-0.869,-0.366,-0.488,-2.014
140136,124.30,102.60,11.47,0.305,0.400,-0.862,6.226,7.141,-8.545
140227,125.50,102.60,11.46,0.273,0.392,-0.878,0.244,1.282,1.343
140330,123.82,102.60,11.47,0.294,0.376,-0.878,2.075,0.732,-0.183
140421,124.54,102.60,11.46,0.339,0.415,-0.842,4.761,4.578,-3.845
140512,124.54,102.60,11.47,0.309,0.356,-0.881,-3.967,-9.949,22.400
140603,123.58,102.60,11.46,0.280,0.411,-0.849,-9.888,-24.963,40.344
140694,123.58,102.60,11.46,0.283,0.472,-0.815,7.812,4.395,0.854
140785,125.98,102.60,11.46,0.244,0.341,-0.930,-3.662,-3.235,3.235
140875,125.50,102.60,11.46,0.331,0.357,-0.883,-0.916,-3.174,3.906
140966,125.02,102.60,11.47,0.343,0.421,-0.844,5.798,2.991,0.488
141069,125.74,102.60,11.47,0.253,0.411,-0.889,-5.188,-3.113,12.939
141160,124.30,102.60,11.47,0.284,0.430,-0.854,9.644,13.916,-22.095
141251,124.30,102.60,11.46,0.324,0.346,-0.903,24.109,35.767,-46.204
141342,124.54,102.60,11.47,0.308,0.417,-0.912,51.575,79.041,-114.319
141433,123.82,102.60,11.46,0.185,0.312,-0.930,68.420,101.807,-152.893
141524,124.78,102.60,11.47,1.051,0.424,-1.243,73.364,105.408,-172.363
141614,125.74,102.60,11.46,0.317,0.572,-0.835,47.668,61.279,-100.098
141718,125.50,102.60,11.47,0.230,0.563,-0.806,18.433,26.978,-35.767
141809,125.74,102.61,11.47,0.306,0.505,-0.809,16.785,25.269,-41.748
141899,122.63,102.61,11.47,0.364,0.475,-0.862,33.691,54.565,-81.970
141990,123.11,102.60,11.47,0.310,0.494,-0.807,7.568,17.212,-11.658
142081,125.74,102.60,11.47,0.202,0.577,-0.799,31.372,50.293,-77.271
142172,125.98,102.60,11.46,0.346,0.555,-0.751,-2.686,0.916,2.563
142263,125.02,102.60,11.47,0.238,0.537,-0.808,-2.563,3.113,5.981
142354,125.50,102.60,11.47,0.284,0.529,-0.803,5.188,5.066,-2.930
142457,123.82,102.60,11.47,0.173,0.584,-0.810,-0.732,-0.183,9.644
142548,122.87,102.59,11.47,0.183,0.519,-0.840,-1.709,2.136,2.930
142639,125.26,102.59,11.47,0.357,0.509,-0.776,-0.183,0.000,0.305
142729,123.11,102.59,11.47,0.237,0.472,-0.971,-0.916,8.118,-2.075
142820,124.78,102.60,11.47,0.298,0.537,-0.786,-5.371,-9.094,17.456
142911,125.98,102.59,11.47,0.240,0.528,-0.814,1.831,2.930,5.005
143002,125.74,102.60,11.47,0.269,0.554,-0.781,-4.944,-5.310,21.179
143093,125.50,102.60,11.47,0.113,0.543,-0.871,-22.339,-34.241,60.059
143196,125.98,102.60,11.47,0.297,0.547,-0.777,-0.793,6.653,4.578
143287,126.21,102.61,11.47,0.263,0.498,-0.821,-11.719,-12.695,32.898
143378,124.54,102.60,11.47,0.194,0.539,-0.831,-14.893,-19.653,38.513
143469,125.02,102.60,11.47,0.214,0.511,-0.838,-20.142,-26.978,45.654
143559,125.74,102.60,11.47,0.237,0.455,-0.852,-18.494,-26.428,43.335
143650,126.21,102.61,11.47,0.234,0.450,-0.857,-6.470,-7.568,17.700
143741,125.98,102.61,11.47,0.185,0.450,-0.878,-0.061,-1.099,5.920
143844,125.98,102.60,11.48,0.223,0.500,-0.833,0.183,-4.578,6.714
143935,124.06,102.60,11.47,0.245,0.509,-0.817,-5.615,-8.728,13.672
144026,125.98,102.60,11.48,0.271,0.472,-0.833,-4.700,-1.892,6.104
144117,125.74,102.61,11.47,0.282,0.458,-0.825,-12.817,-10.742,25.635
144208,125.50,102.60,11.48,0.222,0.426,-0.870,-19.043,-18.494,40.344
144299,125.98,102.60,11.48,0.198,0.394,-0.909,-6.653,-4.639,15.320
144390,125.50,102.60,11.48,0.209,0.445,-0.875,-0.061,-1.404,3.174
144480,125.26,102.61,11.48,0.236,0.422,-0.880,0.732,0.732,1.099
144584,125.74,102.61,11.48,0.299,0.471,-0.825,2.441,2.502,3.296
144674,123.11,102.61,11.48,0.247,0.464,-0.846,-0.244,7.263,6.348
144765,124.54,102.61,11.48,0.208,0.512,-0.841,-18.066,-18.188,47.241
144856,125.26,102.60,11.47,0.177,0.375,-0.923,-12.512,-10.254,30.090
144947,125.02,102.60,11.48,0.181,0.345,-0.943,-2.136,-5.615,13.855
145038,124.54,102.60,11.48,0.210,0.362,-0.922,6.348,-2.258,3.113
145128,123.82,102.60,11.48,0.200,0.442,-0.877,7.324,-6.653,7.812
145232,122.39,102.61,11.48,0.214,0.524,-0.817,0.244,-14.343,19.165
145322,124.30,102.61,11.48,0.277,0.438,-0.855,-3.906,-15.503,20.813
145413,125.74,102.60,11.48,0.312,0.449,-0.828,-7.141,-18.555,33.142
145504,123.58,102.61,11.48,0.264,0.443,-0.863,-10.315,-24.475,42.786
145595,125.74,102.60,11.48,0.252,0.487,-0.837,-9.583,-24.170,42.236
145686,122.63,102.60,11.48,0.255,0.480,-0.835,-1.587,-7.507,13.306
145777,124.54,102.60,11.48,0.246,0.502,-0.821,1.709,1.038,-1.282
145868,124.06,102.60,11.48,0.283,0.448,-0.847,-0.488,-1.526,-0.549
145971,123.34,102.60,11.48,0.335,0.467,-0.831,2.991,-1.221,1.404
146062,124.06,102.60,11.48,0.302,0.491,-0.807,3.052,0.488,2.563
146152,123.82,102.61,11.48,0.269,0.498,-0.819,1.099,1.099,3.418
146243,125.98,102.60,11.48,0.279,0.419,-0.863,2.441,-1.099,0.610
146334,125.74,102.60,11.48,0.331,0.466,-0.808,4.578,0.671,4.028
146425,124.54,102.60,11.48,0.287,0.580,-0.767,0.000,2.441,2.319
146516,125.26,102.60,11.48,0.336,0.414,-0.852,0.977,4.272,4.517
146619,125.26,102.60,11.48,0.149,0.552,-0.828,2.197,0.793,-0.244
146710,126.45,102.60,11.48,0.325,0.448,-0.828,0.610,-3.906,-0.549
146801,125.50,102.60,11.48,0.336,0.401,-0.863,7.385,3.174,-3.113
146891,124.54,102.60,11.48,0.268,0.521,-0.762,-0.305,-0.793,8.911
146982,125.74,102.61,11.48,0.471,0.404,-0.797,0.000,4.578,5.066
147073,123.34,102.60,11.48,0.262,0.490,-0.842,-4.883,-4.883,19.836
147164,122.63,102.60,11.48,0.236,0.473,-0.857,9.949,15.137,-20.264
147255,124.54,102.60,11.48,0.272,0.592,-0.858,6.409,20.142,-33.997
147358,125.26,102.60,11.48,0.307,0.538,-0.856,-8.179,-2.014,-2.075
147449,126.45,102.60,11.48,0.280,0.437,-0.917,-1.038,1.465,-4.639
147539,126.21,102.60,11.48,0.298,0.457,-0.874,13.672,10.803,-18.250
147630,125.74,102.60,11.48,0.304,0.580,-0.759,7.690,4.822,1.404
147721,125.02,102.60,11.49,0.263,0.515,-0.852,-7.385,-2.991,22.034
147812,124.54,102.60,11.48,0.290,0.489,-0.781,-5.798,-1.038,20.996
147902,123.34,102.60,11.49,0.195,0.464,-0.827,-0.183,2.136,12.024
147993,126.21,102.60,11.49,0.245,0.486,-0.798,7.080,8.972,-7.202
148096,125.98,102.60,11.48,0.266,0.469,-0.846,16.174,26.001,-33.081
148187,125.74,102.60,11.48,0.263,0.510,-0.825,18.188,29.724,-37.781
148278,125.98,102.60,11.49,0.296,0.534,-0.813,14.404,33.936,-35.522
148369,125.02,102.60,11.49,0.220,0.486,-0.836,9.521,21.667,-21.973
148460,125.74,102.60,11.49,0.225,0.478,-0.776,15.686,26.306,-32.410
148551,123.82,102.60,11.49,0.219,0.501,-0.796,21.790,32.776,-43.030
148641,125.50,102.60,11.48,0.247,0.433,-0.852,15.808,18.433,-23.193
148745,122.39,102.60,11.49,0.277,0.545,-0.736,13.123,13.123,-19.165
148836,123.11,102.60,11.49,0.195,0.493,-0.812,-0.244,-2.014,3.235
148927,124.54,102.60,11.49,0.278,0.525,-0.808,-6.165,-11.719,20.996
149018,123.58,102.60,11.49,0.262,0.492,-0.850,-14.709,-13.367,25.330
149109,125.26,102.60,11.49,0.248,0.603,-0.863,-14.343,-16.113,16.418
149199,125.26,102.60,11.49,0.314,0.531,-0.859,-16.296,-19.836,21.423
149290,123.11,102.60,11.49,0.350,0.463,-0.866,-19.226,-24.536,42.542
149381,124.54,102.60,11.49,0.240,0.454,-0.838,-11.230,-21.912,43.762
149484,123.11,102.60,11.49,0.306,0.410,-0.764,-3.662,-17.456,40.894
149575,125.50,102.60,11.49,0.247,0.505,-0.731,-2.319,-12.390,37.537
149666,125.26,102.60,11.49,0.154,0.517,-0.783,-3.418,-9.827,26.794
149757,125.98,102.60,11.49,0.286,0.458,-0.828,-0.977,-1.465,7.629
149848,124.54,102.60,11.49,0.281,0.578,-0.818,5.493,11.108,-16.052
149939,125.02,102.60,11.49,0.231,0.573,-0.856,-1.831,0.305,-3.601
150029,125.74,102.60,11.49,0.240,0.526,-0.853,-1.892,7.874,-15.747
150133,124.06,102.60,11.49,0.262,0.504,-0.790,-3.601,3.845,-10.620
150224,122.39,102.60,11.49,0.262,0.465,-0.795,0.061,0.183,-3.357
150314,125.02,102.60,11.49,0.290,0.500,-0.766,-5.005,-5.981,9.094
150405,124.54,102.60,11.49,0.261,0.511,-0.794,-11.902,-17.029,28.442
150496,125.74,102.60,11.50,0.305,0.495,-0.839,-5.981,-12.939,25.757
150587,124.54,102.60,11.49,0.279,0.539,-0.829,-5.188,-12.634,29.236
150678,125.98,102.60,11.50,0.276,0.439,-0.839,-7.507,-19.531,44.434
150769,125.98,102.60,11.49,0.274,0.415,-0.836,6.714,-3.906,19.531
150872,126.21,102.60,11.49,0.252,0.582,-0.713,3.479,0.488,20.813
150963,125.50,102.60,11.49,0.200,0.502,-0.772,-7.629,-3.113,20.508
151053,125.98,102.60,11.50,0.231,0.473,-0.811,-1.038,4.517,-0.549
151144,126.45,102.60,11.49,0.225,0.531,-0.794,5.127,12.390,-16.907
151235,124.06,102.60,11.49,0.287,0.555,-0.844,3.052,13.916,-22.217
151326,125.74,102.60,11.49,0.253,0.449,-0.834,-8.484,-4.395,-0.916
151417,124.78,102.60,11.50,0.272,0.496,-0.845,2.686,5.493,-14.465
151520,125.98,102.60,11.50,0.281,0.477,-0.811,-8.118,-13.306,13.123
151611,125.02,102.60,11.50,0.287,0.513,-0.841,-3.662,-12.146,16.541
151702,124.30,102.60,11.50,0.351,0.552,-0.845,-3.967,-11.780,27.405
151793,124.78,102.60,11.50,0.240,0.461,-0.849,-6.226,-18.433,33.203
151884,125.26,102.60,11.50,0.266,0.473,-0.822,4.150,-1.648,11.536
151975,124.30,102.60,11.50,0.283,0.506,-0.796,4.089,1.648,10.315
152065,125.74,102.60,11.50,0.216,0.508,-0.822,2.747,5.127,2.563
152156,124.78,102.60,11.50,0.299,0.439,-0.843,8.057,10.315,-9.827
152260,124.06,102.60,11.50,0.262,0.507,-0.818,12.573,15.686,-19.897
152351,122.87,102.60,11.50,0.260,0.563,-0.778,14.587,23.376,-30.090
152442,125.02,102.60,11.50,0.272,0.468,-0.771,-3.723,-2.869,5.188
152533,123.11,102.60,11.50,0.225,0.545,-0.775,4.150,12.512,-13.794
152624,125.26,102.60,11.50,0.292,0.442,-0.833,-5.859,-4.028,4.272
152715,124.54,102.60,11.50,0.286,0.590,-0.804,-1.038,0.000,-1.831
152806,125.74,102.60,11.50,0.348,0.492,-0.826,-14.343,-17.639,36.316
152909,125.02,102.60,11.50,0.192,0.492,-0.847,-5.493,-4.211,19.775
153000,125.74,102.60,11.50,0.305,0.496,-0.821,-5.249,-0.427,12.024
153091,123.34,102.60,11.50,0.251,0.528,-0.815,1.831,9.583,-3.052
153182,124.06,102.60,11.50,0.257,0.482,-0.823,-2.075,6.653,-3.540
153273,125.02,102.60,11.50,0.230,0.505,-0.825,-1.770,9.216,-5.615
153364,124.30,102.60,11.50,0.250,0.505,-0.859,4.944,14.526,-20.386
153455,123.11,102.60,11.50,0.258,0.557,-0.830,15.259,24.719,-45.288
153546,125.26,102.60,11.50,0.267,0.515,-0.782,4.639,7.080,-20.081
153649,125.02,102.60,11.50,0.231,0.486,-0.842,2.075,2.625,-9.338
153740,124.06,102.60,11.50,0.263,0.463,-0.819,0.366,-5.676,4.211
153831,126.21,102.60,11.50,0.308,0.457,-0.832,5.493,-8.362,15.137
153922,122.63,102.60,11.50,0.283,0.531,-0.851,8.057,-10.254,21.179
154013,122.87,102.60,11.50,0.282,0.522,-0.771,3.601,-13.367,27.954
154104,125.74,102.60,11.50,0.323,0.488,-0.790,3.662,-7.324,21.912
154195,125.50,102.60,11.50,0.223,0.575,-0.808,8.728,6.897,5.127
154286,125.26,102.60,11.50,0.297,0.505,-0.807,7.263,9.216,-4.822
154389,124.30,102.60,11.50,0.240,0.555,-0.779,1.526,10.254,-0.793
154480,123.11,102.60,11.50,0.228,0.483,-0.836,0.854,13.428,-9.155
154571,125.26,102.60,11.51,0.250,0.467,-0.847,-0.183,7.629,-8.606
154662,124.06,102.60,11.50,0.264,0.521,-0.826,0.244,5.554,-13.184
154753,124.78,102.60,11.51,0.297,0.508,-0.785,-0.732,6.165,-10.864
154843,125.26,102.60,11.50,0.276,0.510,-0.802,-12.268,-2.747,12.878
154934,125.74,102.60,11.51,0.240,0.471,-0.842,-13.489,-7.751,22.827
155037,125.26,102.60,11.51,0.378,0.479,-0.798,-24.597,-18.311,47.119
155128,125.26,102.60,11.50,0.182,0.533,-0.904,-15.076,-5.981,29.968
155219,125.02,102.60,11.50,0.188,0.470,-0.847,-9.460,-15.015,27.893
155310,125.02,102.60,11.50,0.254,0.410,-0.769,1.831,-1.221,-0.793
155401,125.74,102.60,11.50,0.223,0.544,-0.809,-0.183,0.305,-2.380
155491,124.78,102.60,11.50,0.245,0.547,-0.846,-2.686,-1.099,1.892
155582,125.50,102.60,11.51,0.298,0.447,-0.914,9.766,12.634,-27.344
155673,124.54,102.60,11.51,0.256,0.486,-0.909,24.170,20.813,-38.940
155776,125.74,102.61,11.51,0.307,0.516,-0.793,20.020,11.597,-29.724
155867,125.74,102.60,11.50,0.316,0.515,-0.758,11.841,10.681,-17.578
155958,125.74,102.60,11.51,0.230,0.474,-0.820,6.775,6.714,-4.578
156049,124.78,102.60,11.51,0.300,0.481,-0.890,12.451,10.742,-12.390
156140,125.50,102.61,11.50,0.273,0.526,-0.841,9.460,0.122,0.671
156231,124.78,102.60,11.51,0.302,0.554,-0.879,24.841,13.672,-23.682
156322,124.30,102.61,11.51,0.344,0.605,-0.784,10.925,2.319,-1.343
156425,124.30,102.61,11.51,0.312,0.534,-0.763,-4.395,-0.854,19.897
156516,125.02,102.60,11.51,0.149,0.639,-0.814,-6.042,3.967,7.996
156607,125.74,102.61,11.51,0.294,0.440,-0.855,-7.568,-6.226,9.521
156698,125.50,102.60,11.51,0.183,0.529,-0.711,-12.878,-7.385,15.564
156789,125.02,102.60,11.51,0.316,0.436,-0.672,-26.917,-23.376,43.884
156880,125.50,102.60,11.51,0.372,0.386,-0.823,-25.696,-15.320,41.748
156971,126.21,102.60,11.51,0.235,0.427,-0.812,-38.696,-35.339,78.064
157062,123.58,102.61,11.51,0.432,0.645,-0.734,-15.869,-18.860,48.462
157165,125.50,102.60,11.51,0.305,0.466,-0.760,-19.409,-10.925,40.283
157256,124.30,102.60,11.51,0.215,0.313,-1.003,-7.690,-10.498,28.809
157347,124.06,102.60,11.51,0.281,0.562,-0.926,10.925,-4.883,9.705
157438,126.45,102.60,11.51,0.232,0.525,-0.932,2.808,-7.507,13.916
157529,125.26,102.61,11.51,0.239,0.494,-0.894,11.047,6.165,-10.376
157620,122.63,102.60,11.52,0.223,0.457,-0.917,8.789,5.615,-10.437
157711,125.02,102.60,11.52,0.231,0.569,-0.762,0.977,2.319,-16.846
157851,124.78,102.61,11.51,0.287,0.396,-0.813,-9.155,3.418,-25.757
157942,125.74,102.61,11.51,0.298,0.360,-0.844,-12.390,-8.179,4.211
158033,124.78,102.61,11.52,0.302,0.362,-0.831,-8.484,-4.272,15.930
158124,124.54,102.61,11.52,0.291,0.375,-0.830,-6.409,1.465,21.729
158215,125.74,102.61,11.51,0.285,0.443,-0.754,-11.597,-6.958,39.185
158306,124.78,102.61,11.52,0.210,0.427,-0.901,-16.663,-8.240,43.579
158397,125.98,102.61,11.52,0.250,0.403,-0.887,-18.982,-24.780,58.167
158488,122.63,102.61,11.52,0.260,0.397,-0.922,-16.602,-31.433,66.040
158592,124.54,102.61,11.51,0.272,0.368,-0.849,-15.015,-34.241,75.989
158682,124.30,102.61,11.51,0.234,0.406,-0.837,-18.188,-37.720,87.158
158773,125.02,102.61,11.52,0.223,0.418,-0.874,-14.648,-28.687,73.059
158864,125.02,102.61,11.52,0.236,0.393,-0.886,-11.108,-31.738,66.284
158955,125.98,102.61,11.52,0.251,0.397,-0.879,-6.592,-20.020,50.964
159046,124.78,102.61,11.51,0.265,0.467,-0.860,-6.653,-21.545,50.720
159137,125.98,102.61,11.52,0.212,0.460,-0.858,-9.155,-15.564,43.091
159240,126.21,102.61,11.52,0.187,0.395,-0.877,-6.653,-6.958,29.419
159331,125.02,102.61,11.52,0.165,0.441,-0.874,-11.169,-22.583,40.833
159422,125.50,102.61,11.52,0.130,0.464,-0.877,-7.446,-21.057,20.935
159512,125.74,102.61,11.52,0.210,0.517,-0.849,-11.475,-29.297,17.761
159603,124.54,102.61,11.52,0.245,0.499,-0.868,-19.470,-28.870,13.489
159694,125.26,102.61,11.52,0.339,0.447,-0.856,-25.452,-37.720,30.762
159785,124.54,102.61,11.52,0.282,0.331,-0.865,-22.888,-40.283,44.006
159889,123.34,102.62,11.52,0.346,0.372,-0.828,-15.564,-36.438,58.716
159980,125.50,102.62,11.52,0.286,0.425,-0.791,-10.498,-19.226,42.480
160071,126.45,102.62,11.51,0.269,0.428,-0.827,-12.024,-12.817,42.175
160161,124.54,102.62,11.52,0.286,0.395,-0.854,-11.902,-4.944,32.532
160252,125.02,102.62,11.52,0.297,0.387,-0.861,-9.888,-1.099,33.875
160343,125.50,102.61,11.52,0.281,0.427,-0.872,-8.423,2.136,31.555
160434,123.82,102.62,11.52,0.283,0.452,-0.870,-7.446,4.333,25.818
160525,124.54,102.61,11.52,0.243,0.449,-0.879,-7.385,7.568,10.986
160628,124.78,102.62,11.52,0.270,0.421,-0.888,-3.174,9.644,0.061
160719,125.50,102.61,11.52,0.263,0.391,-0.888,1.648,6.653,6.042
160809,124.78,102.61,11.52,0.245,0.433,-0.828,8.484,5.066,2.258
160900,125.50,102.62,11.52,0.212,0.488,-0.859,6.897,2.869,-2.869
160991,123.34,102.62,11.52,0.218,0.466,-0.909,4.089,-4.639,-4.944
161082,125.02,102.62,11.52,0.252,0.466,-0.894,2.930,-4.333,-10.803
161173,124.54,102.62,11.52,0.300,0.438,-0.854,2.686,-2.136,-13.855
161264,122.15,102.62,11.52,0.300,0.420,-0.880,0.854,2.563,-8.423
161367,125.26,102.62,11.52,0.260,0.417,-0.862,-0.122,-0.732,1.160
161458,124.78,102.62,11.52,0.240,0.410,-0.830,1.343,2.686,0.916
161549,124.54,102.62,11.52,0.290,0.400,-0.830,2.930,6.592,-0.916
161639,125.98,102.62,11.52,0.271,0.408,-0.812,2.441,10.925,4.395
161730,124.30,102.62,11.53,0.218,0.454,-0.820,-1.282,9.766,2.991
161821,124.54,102.62,11.53,0.250,0.394,-0.880,1.221,10.803,-6.897
161912,125.74,102.62,11.53,0.259,0.448,-0.865,-0.610,1.221,5.066
162015,125.02,102.62,11.52,0.244,0.430,-0.864,-2.808,-0.549,-2.502
162106,125.98,102.61,11.52,0.332,0.297,-0.876,-1.343,-3.845,10.559
162197,125.50,102.62,11.53,0.274,0.391,-0.873,2.441,-9.460,28.198
162288,124.30,102.62,11.53,0.260,0.580,-0.797,-0.793,0.244,10.071
162378,125.74,102.62,11.52,0.309,0.406,-0.950,-4.700,2.930,6.042
162469,125.74,102.62,11.53,0.282,0.457,-0.925,-3.662,0.977,8.423
162560,124.30,102.61,11.52,0.294,0.405,-0.916,3.113,6.287,-3.052
162651,123.82,102.61,11.53,0.332,0.423,-0.869,8.789,17.029,-1.160
162754,124.06,102.61,11.53,0.165,0.451,-0.946,5.371,9.277,18.311
162845,125.02,102.61,11.52,0.151,0.488,-0.909,5.249,-3.052,26.184
162936,124.54,102.61,11.52,0.123,0.492,-0.909,10.742,-6.531,17.456
163027,124.06,102.61,11.52,0.126,0.534,-0.902,15.808,1.709,-7.690
163118,122.39,102.61,11.52,0.165,0.518,-0.803,16.113,6.897,-27.161
163208,125.74,102.61,11.52,0.284,0.513,-0.725,7.446,11.475,-20.935
163299,124.54,102.61,11.53,0.145,0.507,-0.772,1.404,8.667,-11.841
163390,125.26,102.62,11.53,0.123,0.553,-0.784,-2.014,5.310,-18.005
163493,125.26,102.61,11.53,0.233,0.455,-0.874,-5.371,-1.526,-14.832
163584,125.74,102.61,11.53,0.299,0.406,-0.878,-6.836,-5.493,-1.892
163675,125.02,102.62,11.53,0.275,0.479,-0.767,-7.446,-4.028,2.930
163766,122.63,102.61,11.52,0.266,0.461,-0.691,-18.005,-4.211,18.799
163857,125.26,102.61,11.53,0.274,0.382,-0.788,-25.024,-12.634,33.752
163947,125.02,102.61,11.53,0.253,0.437,-0.770,-18.738,-15.442,35.461
164038,124.78,102.61,11.53,0.222,0.315,-0.836,-15.381,-17.212,41.748
164141,124.06,102.62,11.53,0.177,0.339,-0.833,-10.925,-30.212,63.965
164232,124.54,102.61,11.53,0.260,0.438,-0.812,-0.244,-22.461,40.649
164323,125.26,102.62,11.53,0.151,0.421,-0.903,12.024,-4.639,24.292
164414,125.50,102.61,11.53,0.208,0.421,-0.806,23.193,9.033,-6.287
164505,125.74,102.61,11.54,0.223,0.437,-0.836,15.381,6.897,-9.521
164595,125.98,102.62,11.53,0.266,0.513,-0.831,7.874,11.658,-13.367
164686,125.50,102.61,11.53,0.217,0.508,-0.853,-1.221,18.494,-20.935
164789,124.06,102.61,11.53,0.248,0.465,-0.832,-8.728,15.869,-15.869
164880,125.74,102.62,11.53,0.191,0.423,-0.995,-8.545,9.766,-8.057
164971,125.74,102.61,11.53,0.269,0.462,-0.894,2.075,10.681,-18.127
165062,125.50,102.61,11.53,0.248,0.486,-0.844,1.526,19.287,-25.940
165153,124.78,102.61,11.53,0.238,0.424,-0.946,-6.165,7.141,-8.118
165243,123.34,102.61,11.53,0.327,0.408,-0.865,-9.155,1.770,10.071
165334,125.26,102.61,11.53,0.214,0.391,-0.880,-5.859,0.305,15.869
165425,125.26,102.61,11.53,0.236,0.391,-0.956,-0.183,-5.127,15.320
165528,125.26,102.61,11.53,0.221,0.427,-0.899,3.052,-2.258,5.737
165619,125.26,102.62,11.53,0.266,0.363,-0.811,-2.869,-10.681,23.376
165709,125.74,102.61,11.53,0.271,0.355,-0.867,-1.465,-9.094,27.283
165800,126.45,102.61,11.53,0.226,0.412,-0.941,1.465,-7.263,34.607
165891,123.11,102.61,11.53,0.124,0.480,-0.871,8.240,-5.066,21.057
165982,125.98,102.61,11.54,0.125,0.481,-0.880,5.737,-9.460,7.385
166072,125.74,102.61,11.53,0.235,0.500,-0.932,13.794,0.854,-23.926
166163,124.78,102.61,11.53,0.282,0.563,-0.752,5.310,-0.977,-13.733
